Time,Channel A,Channel B
(us),(V),(V)

2.06929400,1.06545300,0.00000000
2.07129400,1.10989800,0.00000000
2.07329400,1.10989800,0.00000000
2.07529400,1.06545300,0.00000000
2.07729400,0.97671630,0.04398376
2.07929400,0.93227120,0.00000000
2.08129400,0.88782600,0.00000000
2.08329400,0.88782600,0.00000000
2.08529400,0.97671630,0.00000000
2.08729400,1.02100800,0.00000000
2.08929400,1.06545300,0.00000000
2.09129400,1.10989800,0.00000000
2.09329400,1.06545300,0.00000000
2.09529400,1.06545300,0.00000000
2.09729400,0.97671630,0.00000000
2.09929400,0.97671630,0.00000000
2.10129400,0.97671630,0.00000000
2.10329400,0.93227120,0.00000000
2.10529400,0.97671630,0.00000000
2.10729400,1.02100800,0.00000000
2.10929400,1.06545300,0.00000000
2.11129400,1.06545300,0.04398376
2.11329400,1.02100800,0.00000000
2.11529400,1.02100800,0.00000000
2.11729400,1.02100800,0.00000000
2.11929400,0.97671630,0.00000000
2.12129400,0.97671630,0.00000000
2.12329400,0.97671630,0.00000000
2.12529400,1.02100800,0.00000000
2.12729400,0.97671630,0.00000000
2.12929400,1.02100800,0.00000000
2.13129400,1.02100800,0.00000000
2.13329400,1.02100800,0.00000000
2.13529400,0.97671630,0.00000000
2.13729400,0.97671630,0.00000000
2.13929400,0.97671630,0.00000000
2.14129400,1.02100800,0.00000000
2.14329400,0.97671630,0.00000000
2.14529400,0.97671630,0.00000000
2.14729400,1.02100800,0.00000000
2.14929400,1.02100800,0.00000000
2.15129400,1.02100800,-0.04398376
2.15329400,0.97671630,0.00000000
2.15529400,0.97671630,0.00000000
2.15729400,1.02100800,0.00000000
2.15929400,1.02100800,-0.04398376
2.16129400,0.97671630,0.00000000
2.16329400,0.97671630,-0.04398376
2.16529400,1.02100800,0.00000000
2.16729400,0.97671630,0.00000000
2.16929400,1.02100800,0.00000000
2.17129400,1.02100800,0.00000000
2.17329400,1.02100800,0.00000000
2.17529400,0.97671630,0.00000000
2.17729400,0.97671630,0.00000000
2.17929400,0.97671630,0.00000000
2.18129400,1.02100800,0.00000000
2.18329400,0.97671630,0.00000000
2.18529400,1.02100800,-0.04398376
2.18729400,1.02100800,0.00000000
2.18929400,0.97671630,0.00000000
2.19129400,1.06545300,0.00000000
2.19329400,1.02100800,0.00000000
2.19529400,1.02100800,0.00000000
2.19729400,1.02100800,0.00000000
2.19929400,1.02100800,-0.04398376
2.20129400,1.02100800,0.00000000
2.20329400,0.97671630,-0.04398376
2.20529400,0.97671630,0.00000000
2.20729400,0.97671630,0.00000000
2.20929400,1.02100800,0.00000000
2.21129400,1.02100800,0.00000000
2.21329400,0.97671630,0.00000000
2.21529400,1.02100800,0.00000000
2.21729400,1.02100800,0.00000000
2.21929400,0.97671630,0.00000000
2.22129400,0.97671630,0.00000000
2.22329400,0.97671630,0.00000000
2.22529400,1.02100800,0.00000000
2.22729400,1.02100800,0.00000000
2.22929400,1.02100800,0.00000000
2.23129400,1.02100800,-0.04398376
2.23329400,1.02100800,0.00000000
2.23529400,0.97671630,0.00000000
2.23729400,0.97671630,-0.04398376
2.23929400,1.02100800,-0.04398376
2.24129400,0.97671630,-0.04398376
2.24329400,0.97671630,0.00000000
2.24529400,0.97671630,0.00000000
2.24729400,1.02100800,0.00000000
2.24929400,1.02100800,0.00000000
2.25129400,0.97671630,0.00000000
2.25329400,1.02100800,0.00000000
2.25529400,0.97671630,0.00000000
2.25729400,0.97671630,-0.04398376
2.25929400,1.02100800,0.00000000
2.26129400,0.97671630,0.00000000
2.26329400,1.02100800,0.00000000
2.26529400,1.02100800,0.00000000
2.26729400,1.02100800,0.04398376
2.26929400,1.02100800,-0.04398376
2.27129400,0.97671630,0.00000000
2.27329400,1.02100800,0.00000000
2.27529400,0.97671630,0.00000000
2.27729400,1.02100800,0.00000000
2.27929400,1.02100800,0.00000000
2.28129400,1.02100800,0.04398376
2.28329400,1.02100800,-0.04398376
2.28529400,1.02100800,0.00000000
2.28729400,1.02100800,0.00000000
2.28929400,1.02100800,0.00000000
2.29129400,1.02100800,0.00000000
2.29329400,1.02100800,0.00000000
2.29529400,1.02100800,0.00000000
2.29729400,1.02100800,-0.04398376
2.29929400,1.02100800,0.00000000
2.30129400,1.02100800,0.00000000
2.30329400,1.02100800,0.00000000
2.30529400,1.02100800,0.00000000
2.30729400,1.02100800,0.00000000
2.30929400,1.02100800,0.04398376
2.31129400,1.02100800,-0.04398376
2.31329400,1.02100800,0.00000000
2.31529400,1.02100800,0.00000000
2.31729400,1.02100800,0.04398376
2.31929400,1.02100800,0.00000000
2.32129400,1.02100800,0.00000000
2.32329400,1.02100800,0.00000000
2.32529400,0.97671630,-0.04398376
2.32729400,1.02100800,-0.04398376
2.32929399,1.02100800,0.00000000
2.33129399,1.02100800,0.00000000
2.33329399,1.02100800,-0.04398376
2.33529399,1.02100800,0.00000000
2.33729399,1.02100800,0.00000000
2.33929399,1.02100800,0.00000000
2.34129399,1.02100800,0.00000000
2.34329399,1.02100800,0.00000000
2.34529399,1.02100800,0.00000000
2.34729399,1.02100800,0.00000000
2.34929399,1.02100800,0.00000000
2.35129399,1.02100800,0.00000000
2.35329399,1.02100800,0.00000000
2.35529399,1.02100800,-0.04398376
2.35729399,0.97671630,0.00000000
2.35929399,1.02100800,0.00000000
2.36129399,1.02100800,0.00000000
2.36329399,1.02100800,-0.04398376
2.36529399,1.02100800,-0.04398376
2.36729399,0.97671630,0.00000000
2.36929399,1.02100800,0.00000000
2.37129399,1.02100800,0.00000000
2.37329399,1.02100800,0.00000000
2.37529399,1.02100800,0.00000000
2.37729399,1.02100800,0.00000000
2.37929399,1.02100800,0.00000000
2.38129399,1.02100800,0.00000000
2.38329399,0.97671630,0.00000000
2.38529399,1.02100800,0.00000000
2.38729399,1.02100800,0.00000000
2.38929399,1.02100800,0.00000000
2.39129399,0.97671630,0.00000000
2.39329399,1.02100800,0.00000000
2.39529399,1.02100800,0.00000000
2.39729399,1.02100800,0.00000000
2.39929399,1.02100800,0.00000000
2.40129399,1.02100800,0.00000000
2.40329399,1.02100800,0.00000000
2.40529399,1.02100800,0.00000000
2.40729399,1.02100800,0.00000000
2.40929399,1.02100800,0.00000000
2.41129399,1.02100800,0.00000000
2.41329399,1.02100800,0.00000000
2.41529399,0.97671630,0.00000000
2.41729399,1.02100800,0.00000000
2.41929399,1.02100800,0.00000000
2.42129399,1.02100800,0.00000000
2.42329399,1.02100800,0.00000000
2.42529399,1.02100800,0.00000000
2.42729399,0.97671630,0.00000000
2.42929399,1.02100800,0.00000000
2.43129399,1.02100800,-0.04398376
2.43329399,1.02100800,0.00000000
2.43529399,1.02100800,-0.04398376
2.43729399,0.97671630,0.00000000
2.43929399,1.02100800,0.00000000
2.44129399,1.02100800,0.00000000
2.44329399,1.02100800,0.00000000
2.44529399,0.97671630,0.00000000
2.44729399,1.02100800,0.00000000
2.44929399,1.02100800,-0.04398376
2.45129399,1.02100800,0.00000000
2.45329399,1.02100800,0.00000000
2.45529399,1.02100800,0.00000000
2.45729399,1.02100800,0.00000000
2.45929399,1.02100800,0.00000000
2.46129399,1.02100800,0.00000000
2.46329399,0.97671630,0.00000000
2.46529399,1.02100800,0.00000000
2.46729399,0.97671630,0.00000000
2.46929399,1.02100800,0.00000000
2.47129399,1.02100800,0.00000000
2.47329399,1.02100800,0.00000000
2.47529399,1.02100800,0.00000000
2.47729399,1.02100800,0.00000000
2.47929399,1.02100800,0.00000000
2.48129399,1.02100800,0.00000000
2.48329399,1.02100800,0.00000000
2.48529399,1.02100800,0.00000000
2.48729399,1.02100800,-0.04398376
2.48929399,1.02100800,0.00000000
2.49129399,1.02100800,0.00000000
2.49329399,1.02100800,0.00000000
2.49529399,1.02100800,0.00000000
2.49729399,1.02100800,0.00000000
2.49929399,1.02100800,0.00000000
2.50129399,1.02100800,0.00000000
2.50329399,1.02100800,0.00000000
2.50529399,1.02100800,0.00000000
2.50729399,1.02100800,0.00000000
2.50929399,1.02100800,0.00000000
2.51129399,1.02100800,0.00000000
2.51329399,1.02100800,0.00000000
2.51529399,1.02100800,0.00000000
2.51729399,1.02100800,0.00000000
2.51929399,1.02100800,0.00000000
2.52129399,1.02100800,-0.04398376
2.52329399,1.02100800,0.00000000
2.52529399,1.06545300,0.00000000
2.52729399,1.02100800,0.00000000
2.52929399,1.02100800,0.00000000
2.53129399,1.02100800,0.00000000
2.53329399,1.02100800,0.00000000
2.53529399,1.02100800,0.00000000
2.53729399,1.02100800,-0.04398376
2.53929399,1.02100800,0.00000000
2.54129399,1.02100800,0.00000000
2.54329399,1.02100800,0.00000000
2.54529399,1.02100800,0.00000000
2.54729399,1.02100800,0.00000000
2.54929399,0.97671630,0.00000000
2.55129399,1.02100800,0.00000000
2.55329399,1.02100800,0.00000000
2.55529399,1.02100800,0.00000000
2.55729399,1.02100800,0.00000000
2.55929399,1.02100800,0.00000000
2.56129399,1.02100800,0.00000000
2.56329399,1.02100800,0.00000000
2.56529399,1.02100800,0.00000000
2.56729399,1.02100800,0.00000000
2.56929399,1.02100800,0.00000000
2.57129399,1.02100800,0.00000000
2.57329399,1.02100800,-0.04398376
2.57529399,0.97671630,0.00000000
2.57729399,1.02100800,0.00000000
2.57929399,0.97671630,-0.04398376
2.58129399,1.02100800,0.00000000
2.58329399,1.02100800,0.00000000
2.58529399,1.02100800,0.00000000
2.58729399,1.02100800,0.00000000
2.58929399,1.02100800,-0.04398376
2.59129399,1.02100800,0.00000000
2.59329399,1.06545300,0.00000000
2.59529399,1.02100800,0.00000000
2.59729399,1.02100800,0.00000000
2.59929399,1.02100800,0.00000000
2.60129399,1.02100800,0.00000000
2.60329399,1.02100800,0.00000000
2.60529399,1.02100800,0.00000000
2.60729399,1.02100800,0.00000000
2.60929399,1.02100800,0.00000000
2.61129399,1.02100800,0.00000000
2.61329399,1.02100800,0.00000000
2.61529399,1.02100800,0.00000000
2.61729399,1.02100800,0.00000000
2.61929399,1.02100800,0.00000000
2.62129399,1.02100800,0.00000000
2.62329399,1.02100800,0.00000000
2.62529399,1.02100800,0.00000000
2.62729399,1.02100800,0.00000000
2.62929399,1.02100800,0.00000000
2.63129399,1.02100800,0.00000000
2.63329399,1.02100800,0.00000000
2.63529399,1.02100800,0.00000000
2.63729399,1.06545300,0.00000000
2.63929399,1.02100800,0.00000000
2.64129399,1.02100800,0.00000000
2.64329399,1.02100800,0.00000000
2.64529399,1.02100800,0.00000000
2.64729399,1.02100800,0.00000000
2.64929399,1.06545300,0.00000000
2.65129399,1.02100800,0.00000000
2.65329399,1.02100800,0.00000000
2.65529399,1.02100800,0.00000000
2.65729399,1.02100800,0.00000000
2.65929399,1.06545300,0.00000000
2.66129399,1.02100800,0.00000000
2.66329399,1.02100800,0.00000000
2.66529399,1.02100800,0.00000000
2.66729399,1.02100800,0.00000000
2.66929399,1.02100800,0.00000000
2.67129399,1.02100800,0.00000000
2.67329399,1.02100800,0.00000000
2.67529399,1.02100800,-0.04398376
2.67729399,1.02100800,0.00000000
2.67929399,1.02100800,0.00000000
2.68129399,1.02100800,0.00000000
2.68329398,1.02100800,0.00000000
2.68529398,1.02100800,0.00000000
2.68729398,1.06545300,0.00000000
2.68929398,1.02100800,0.00000000
2.69129398,1.02100800,0.00000000
2.69329398,1.02100800,0.00000000
2.69529398,1.02100800,0.00000000
2.69729398,1.06545300,0.00000000
2.69929398,1.02100800,0.00000000
2.70129398,1.06545300,0.00000000
2.70329398,1.02100800,-0.04398376
2.70529398,1.02100800,0.00000000
2.70729398,1.02100800,-0.04398376
2.70929398,1.02100800,0.00000000
2.71129398,1.02100800,0.00000000
2.71329398,1.02100800,0.00000000
2.71529398,1.02100800,-0.04398376
2.71729398,1.06545300,0.00000000
2.71929398,1.02100800,0.00000000
2.72129398,1.02100800,-0.04398376
2.72329398,1.02100800,0.00000000
2.72529398,1.06545300,0.00000000
2.72729398,1.02100800,0.00000000
2.72929398,1.02100800,0.00000000
2.73129398,1.02100800,0.00000000
2.73329398,1.06545300,0.00000000
2.73529398,1.02100800,0.00000000
2.73729398,1.06545300,0.00000000
2.73929398,1.06545300,0.00000000
2.74129398,1.02100800,0.00000000
2.74329398,1.06545300,-0.04398376
2.74529398,1.02100800,0.00000000
2.74729398,1.02100800,0.00000000
2.74929398,1.06545300,0.04398376
2.75129398,1.06545300,0.00000000
2.75329398,1.02100800,0.00000000
2.75529398,1.02100800,0.00000000
2.75729398,1.02100800,0.00000000
2.75929398,1.02100800,0.00000000
2.76129398,1.06545300,0.04398376
2.76329398,1.02100800,0.00000000
2.76529398,1.06545300,0.00000000
2.76729398,1.02100800,0.00000000
2.76929398,1.06545300,0.00000000
2.77129398,1.02100800,0.00000000
2.77329398,1.06545300,0.00000000
2.77529398,1.06545300,0.00000000
2.77729398,1.06545300,0.00000000
2.77929398,1.02100800,0.00000000
2.78129398,1.02100800,0.00000000
2.78329398,1.02100800,0.00000000
2.78529398,1.06545300,0.00000000
2.78729398,1.06545300,0.00000000
2.78929398,1.02100800,0.00000000
2.79129398,1.02100800,0.00000000
2.79329398,1.02100800,0.00000000
2.79529398,1.02100800,0.00000000
2.79729398,1.02100800,0.00000000
2.79929398,1.02100800,0.00000000
2.80129398,1.02100800,0.00000000
2.80329398,1.02100800,0.04398376
2.80529398,1.02100800,0.00000000
2.80729398,1.02100800,0.00000000
2.80929398,1.02100800,0.00000000
2.81129398,1.02100800,0.00000000
2.81329398,1.06545300,0.00000000
2.81529398,1.02100800,0.00000000
2.81729398,1.06545300,0.00000000
2.81929398,1.02100800,0.00000000
2.82129398,1.02100800,0.00000000
2.82329398,1.02100800,0.00000000
2.82529398,1.02100800,0.00000000
2.82729398,1.02100800,0.00000000
2.82929398,1.06545300,0.00000000
2.83129398,1.02100800,0.00000000
2.83329398,1.06545300,0.00000000
2.83529398,1.02100800,0.00000000
2.83729398,1.02100800,0.00000000
2.83929398,1.06545300,0.04398376
2.84129398,1.02100800,0.00000000
2.84329398,1.06545300,0.00000000
2.84529398,1.02100800,0.00000000
2.84729398,1.06545300,0.00000000
2.84929398,1.02100800,0.00000000
2.85129398,1.06545300,0.00000000
2.85329398,1.02100800,0.00000000
2.85529398,1.02100800,0.00000000
2.85729398,1.06545300,0.00000000
2.85929398,1.02100800,0.00000000
2.86129398,1.06545300,0.00000000
2.86329398,1.02100800,0.00000000
2.86529398,1.06545300,0.00000000
2.86729398,1.06545300,0.00000000
2.86929398,1.06545300,0.00000000
2.87129398,1.06545300,0.00000000
2.87329398,1.06545300,0.00000000
2.87529398,1.06545300,0.00000000
2.87729398,1.06545300,0.00000000
2.87929398,1.06545300,0.00000000
2.88129398,1.06545300,0.00000000
2.88329398,1.02100800,0.04398376
2.88529398,1.02100800,0.00000000
2.88729398,1.02100800,0.00000000
2.88929398,1.02100800,0.00000000
2.89129398,1.02100800,0.00000000
2.89329398,1.06545300,0.00000000
2.89529398,1.06545300,0.00000000
2.89729398,1.02100800,0.00000000
2.89929398,1.02100800,0.00000000
2.90129398,1.02100800,0.04398376
2.90329398,1.02100800,0.00000000
2.90529398,1.02100800,0.00000000
2.90729398,1.06545300,0.00000000
2.90929398,1.06545300,0.00000000
2.91129398,1.06545300,0.00000000
2.91329398,1.02100800,0.00000000
2.91529398,1.06545300,0.00000000
2.91729398,1.02100800,0.00000000
2.91929398,1.06545300,0.00000000
2.92129398,1.02100800,0.00000000
2.92329398,1.02100800,0.04398376
2.92529398,1.06545300,0.00000000
2.92729398,1.02100800,0.00000000
2.92929398,1.06545300,0.00000000
2.93129398,1.02100800,0.00000000
2.93329398,1.06545300,0.00000000
2.93529398,1.06545300,0.00000000
2.93729398,1.06545300,0.00000000
2.93929398,1.06545300,0.04398376
2.94129398,1.02100800,0.00000000
2.94329398,1.06545300,0.04398376
2.94529398,1.06545300,0.00000000
2.94729398,1.06545300,0.00000000
2.94929398,1.06545300,0.00000000
2.95129398,1.06545300,0.00000000
2.95329398,1.06545300,0.00000000
2.95529398,1.02100800,0.00000000
2.95729398,1.06545300,0.04398376
2.95929398,1.02100800,0.00000000
2.96129398,1.06545300,0.00000000
2.96329398,1.06545300,0.00000000
2.96529398,1.06545300,0.00000000
2.96729398,1.06545300,0.00000000
2.96929398,1.02100800,0.00000000
2.97129398,1.02100800,0.00000000
2.97329398,1.02100800,0.04398376
2.97529398,1.02100800,-0.04398376
2.97729398,1.06545300,0.00000000
2.97929398,1.02100800,0.04398376
2.98129398,1.06545300,0.04398376
2.98329398,1.02100800,0.00000000
2.98529398,1.06545300,0.00000000
2.98729398,1.02100800,0.00000000
2.98929398,1.06545300,0.00000000
2.99129398,1.02100800,0.00000000
2.99329398,1.02100800,0.00000000
2.99529398,1.02100800,0.00000000
2.99729398,1.06545300,0.00000000
2.99929398,1.02100800,0.00000000
3.00129398,1.02100800,-0.04398376
3.00329398,1.02100800,0.00000000
3.00529398,1.06545300,0.00000000
3.00729398,1.06545300,0.00000000
3.00929398,1.02100800,0.00000000
3.01129398,1.06545300,0.00000000
3.01329398,1.02100800,0.00000000
3.01529398,1.02100800,0.00000000
3.01729398,1.06545300,0.00000000
3.01929398,1.06545300,0.00000000
3.02129398,1.06545300,0.00000000
3.02329398,1.06545300,0.00000000
3.02529398,1.02100800,0.00000000
3.02729398,1.06545300,0.00000000
3.02929398,1.06545300,0.00000000
3.03129398,1.06545300,0.00000000
3.03329398,1.06545300,0.00000000
3.03529398,1.02100800,0.00000000
3.03729397,1.06545300,0.00000000
3.03929397,1.06545300,0.00000000
3.04129397,1.06545300,0.00000000
3.04329397,1.06545300,0.00000000
3.04529397,1.06545300,0.00000000
3.04729397,1.06545300,0.00000000
3.04929397,1.06545300,0.00000000
3.05129397,1.06545300,0.00000000
3.05329397,1.06545300,0.00000000
3.05529397,1.06545300,0.00000000
3.05729397,1.02100800,0.00000000
3.05929397,1.06545300,0.00000000
3.06129397,1.06545300,0.00000000
3.06329397,1.06545300,0.00000000
3.06529397,1.06545300,0.00000000
3.06729397,1.06545300,0.00000000
3.06929397,1.06545300,0.04398376
3.07129397,1.02100800,0.00000000
3.07329397,1.06545300,0.00000000
3.07529397,1.02100800,0.00000000
3.07729397,1.02100800,0.00000000
3.07929397,1.02100800,0.00000000
3.08129397,1.06545300,0.00000000
3.08329397,1.06545300,0.00000000
3.08529397,1.06545300,0.00000000
3.08729397,1.06545300,0.00000000
3.08929397,1.02100800,0.00000000
3.09129397,1.06545300,0.04398376
3.09329397,1.02100800,0.00000000
3.09529397,1.02100800,0.00000000
3.09729397,1.06545300,0.00000000
3.09929397,1.06545300,0.00000000
3.10129397,1.06545300,0.00000000
3.10329397,1.02100800,0.00000000
3.10529397,1.02100800,0.00000000
3.10729397,1.06545300,0.00000000
3.10929397,1.02100800,0.00000000
3.11129397,1.02100800,0.04398376
3.11329397,1.06545300,0.00000000
3.11529397,1.02100800,0.00000000
3.11729397,1.06545300,0.00000000
3.11929397,1.02100800,0.00000000
3.12129397,1.06545300,0.00000000
3.12329397,1.02100800,0.00000000
3.12529397,1.06545300,0.00000000
3.12729397,1.06545300,0.00000000
3.12929397,1.06545300,0.00000000
3.13129397,1.06545300,0.00000000
3.13329397,1.06545300,0.00000000
3.13529397,1.06545300,0.00000000
3.13729397,1.06545300,0.00000000
3.13929397,1.06545300,0.00000000
3.14129397,1.06545300,0.00000000
3.14329397,1.06545300,0.00000000
3.14529397,1.06545300,0.00000000
3.14729397,1.06545300,0.00000000
3.14929397,1.06545300,0.00000000
3.15129397,1.06545300,0.00000000
3.15329397,1.06545300,0.00000000
3.15529397,1.06545300,0.00000000
3.15729397,1.06545300,0.00000000
3.15929397,1.06545300,0.04398376
3.16129397,1.06545300,0.00000000
3.16329397,1.06545300,0.00000000
3.16529397,1.06545300,0.04398376
3.16729397,1.06545300,0.00000000
3.16929397,1.06545300,0.00000000
3.17129397,1.02100800,0.00000000
3.17329397,1.06545300,0.00000000
3.17529397,1.06545300,0.00000000
3.17729397,1.06545300,0.00000000
3.17929397,1.06545300,0.00000000
3.18129397,1.06545300,0.04398376
3.18329397,1.06545300,0.00000000
3.18529397,1.06545300,0.00000000
3.18729397,1.06545300,0.00000000
3.18929397,1.06545300,0.00000000
3.19129397,1.06545300,0.00000000
3.19329397,1.06545300,0.04398376
3.19529397,1.06545300,0.00000000
3.19729397,1.06545300,0.00000000
3.19929397,1.06545300,0.00000000
3.20129397,1.06545300,0.00000000
3.20329397,1.06545300,0.04398376
3.20529397,1.10989800,0.00000000
3.20729397,1.02100800,0.00000000
3.20929397,1.06545300,0.00000000
3.21129397,1.06545300,0.00000000
3.21329397,1.06545300,0.00000000
3.21529397,1.06545300,0.00000000
3.21729397,1.06545300,0.04398376
3.21929397,1.06545300,0.00000000
3.22129397,1.06545300,0.00000000
3.22329397,1.06545300,0.00000000
3.22529397,1.06545300,0.00000000
3.22729397,1.06545300,0.00000000
3.22929397,1.02100800,0.04398376
3.23129397,1.06545300,0.00000000
3.23329397,1.06545300,0.04398376
3.23529397,1.06545300,0.00000000
3.23729397,1.06545300,0.00000000
3.23929397,1.06545300,0.00000000
3.24129397,1.06545300,0.00000000
3.24329397,1.06545300,0.00000000
3.24529397,1.06545300,0.00000000
3.24729397,1.06545300,0.00000000
3.24929397,1.06545300,0.00000000
3.25129397,1.06545300,0.00000000
3.25329397,1.02100800,0.00000000
3.25529397,1.02100800,0.00000000
3.25729397,1.06545300,0.00000000
3.25929397,1.06545300,0.00000000
3.26129397,1.06545300,0.00000000
3.26329397,1.02100800,0.00000000
3.26529397,1.06545300,0.00000000
3.26729397,1.06545300,0.00000000
3.26929397,1.06545300,0.00000000
3.27129397,1.02100800,0.00000000
3.27329397,1.02100800,0.04398376
3.27529397,1.06545300,0.00000000
3.27729397,1.06545300,0.00000000
3.27929397,1.06545300,-0.04398376
3.28129397,1.02100800,0.00000000
3.28329397,1.06545300,0.00000000
3.28529397,1.06545300,0.00000000
3.28729397,1.06545300,0.04398376
3.28929397,1.06545300,0.00000000
3.29129397,1.06545300,0.00000000
3.29329397,1.06545300,0.00000000
3.29529397,1.06545300,0.00000000
3.29729397,1.06545300,0.00000000
3.29929397,1.06545300,0.00000000
3.30129397,1.06545300,0.04398376
3.30329397,1.06545300,0.00000000
3.30529397,1.06545300,0.00000000
3.30729397,1.06545300,0.00000000
3.30929397,1.06545300,0.00000000
3.31129397,1.02100800,0.00000000
3.31329397,1.06545300,0.00000000
3.31529397,1.06545300,0.00000000
3.31729397,1.06545300,0.00000000
3.31929397,1.06545300,0.00000000
3.32129397,1.06545300,-0.04398376
3.32329397,1.06545300,0.04398376
3.32529397,1.02100800,0.00000000
3.32729397,1.10989800,0.00000000
3.32929397,1.06545300,0.04398376
3.33129397,1.06545300,0.00000000
3.33329397,1.06545300,0.00000000
3.33529397,1.10989800,0.00000000
3.33729397,1.06545300,0.00000000
3.33929397,1.06545300,0.00000000
3.34129397,1.06545300,0.00000000
3.34329397,1.06545300,0.00000000
3.34529397,1.06545300,0.00000000
3.34729397,1.06545300,0.00000000
3.34929397,1.06545300,0.00000000
3.35129397,1.06545300,0.00000000
3.35329397,1.06545300,0.00000000
3.35529397,1.06545300,0.04398376
3.35729397,1.06545300,0.00000000
3.35929397,1.06545300,0.00000000
3.36129397,1.10989800,0.00000000
3.36329397,1.06545300,0.04398376
3.36529397,1.06545300,0.00000000
3.36729397,1.06545300,0.04398376
3.36929397,1.06545300,0.00000000
3.37129397,1.06545300,0.00000000
3.37329397,1.06545300,0.04398376
3.37529397,1.10989800,0.00000000
3.37729397,1.06545300,0.00000000
3.37929397,1.06545300,0.00000000
3.38129397,1.10989800,0.00000000
3.38329397,1.06545300,0.00000000
3.38529397,1.06545300,0.00000000
3.38729397,1.10989800,0.00000000
3.38929397,1.06545300,0.00000000
3.39129396,1.06545300,0.00000000
3.39329396,1.06545300,0.00000000
3.39529396,1.06545300,0.00000000
3.39729396,1.06545300,0.00000000
3.39929396,1.10989800,0.00000000
3.40129396,1.06545300,0.00000000
3.40329396,1.06545300,0.00000000
3.40529396,1.06545300,0.00000000
3.40729396,1.06545300,-0.04398376
3.40929396,1.10989800,0.00000000
3.41129396,1.06545300,0.00000000
3.41329396,1.06545300,0.00000000
3.41529396,1.06545300,0.00000000
3.41729396,1.06545300,0.00000000
3.41929396,1.06545300,0.00000000
3.42129396,1.10989800,0.00000000
3.42329396,1.06545300,0.00000000
3.42529396,1.06545300,0.00000000
3.42729396,1.06545300,0.00000000
3.42929396,1.10989800,0.00000000
3.43129396,1.06545300,0.00000000
3.43329396,1.06545300,0.00000000
3.43529396,1.06545300,0.00000000
3.43729396,1.06545300,0.00000000
3.43929396,1.06545300,0.00000000
3.44129396,1.06545300,0.00000000
3.44329396,1.06545300,0.00000000
3.44529396,1.10989800,0.00000000
3.44729396,1.10989800,0.00000000
3.44929396,1.06545300,0.00000000
3.45129396,1.06545300,0.00000000
3.45329396,1.06545300,0.04398376
3.45529396,1.06545300,0.00000000
3.45729396,1.06545300,0.00000000
3.45929396,1.06545300,0.00000000
3.46129396,1.06545300,0.00000000
3.46329396,1.06545300,0.00000000
3.46529396,1.10989800,0.00000000
3.46729396,1.06545300,0.00000000
3.46929396,1.06545300,0.00000000
3.47129396,1.06545300,0.00000000
3.47329396,1.10989800,0.00000000
3.47529396,1.06545300,0.00000000
3.47729396,1.06545300,0.00000000
3.47929396,1.06545300,0.00000000
3.48129396,1.06545300,0.00000000
3.48329396,1.06545300,0.00000000
3.48529396,1.10989800,0.00000000
3.48729396,1.06545300,0.00000000
3.48929396,1.10989800,0.00000000
3.49129396,1.06545300,0.00000000
3.49329396,1.06545300,0.00000000
3.49529396,1.06545300,0.00000000
3.49729396,1.06545300,-0.04398376
3.49929396,1.10989800,0.00000000
3.50129396,1.06545300,0.00000000
3.50329396,1.10989800,0.00000000
3.50529396,1.06545300,0.00000000
3.50729396,1.10989800,0.00000000
3.50929396,1.10989800,0.00000000
3.51129396,1.10989800,0.00000000
3.51329396,1.06545300,0.00000000
3.51529396,1.06545300,0.00000000
3.51729396,1.06545300,0.04398376
3.51929396,1.06545300,0.00000000
3.52129396,1.10989800,0.00000000
3.52329396,1.06545300,0.00000000
3.52529396,1.06545300,0.00000000
3.52729396,1.10989800,0.00000000
3.52929396,1.06545300,0.00000000
3.53129396,1.06545300,0.00000000
3.53329396,1.06545300,0.00000000
3.53529396,1.06545300,0.00000000
3.53729396,1.06545300,0.00000000
3.53929396,1.10989800,0.00000000
3.54129396,1.06545300,0.00000000
3.54329396,1.10989800,0.00000000
3.54529396,1.06545300,0.00000000
3.54729396,1.10989800,0.00000000
3.54929396,1.06545300,0.00000000
3.55129396,1.06545300,0.00000000
3.55329396,1.10989800,0.00000000
3.55529396,1.06545300,0.04398376
3.55729396,1.06545300,0.00000000
3.55929396,1.06545300,0.00000000
3.56129396,1.10989800,0.00000000
3.56329396,1.06545300,0.00000000
3.56529396,1.06545300,0.00000000
3.56729396,1.10989800,0.00000000
3.56929396,1.06545300,0.00000000
3.57129396,1.10989800,0.00000000
3.57329396,1.06545300,0.00000000
3.57529396,1.10989800,0.00000000
3.57729396,1.10989800,0.00000000
3.57929396,1.10989800,0.00000000
3.58129396,1.06545300,0.00000000
3.58329396,1.10989800,0.00000000
3.58529396,1.06545300,0.00000000
3.58729396,1.10989800,0.04398376
3.58929396,1.06545300,0.00000000
3.59129396,1.06545300,0.00000000
3.59329396,1.10989800,0.00000000
3.59529396,1.10989800,0.00000000
3.59729396,1.10989800,0.00000000
3.59929396,1.10989800,0.00000000
3.60129396,1.10989800,0.00000000
3.60329396,1.06545300,0.00000000
3.60529396,1.06545300,0.00000000
3.60729396,1.10989800,0.00000000
3.60929396,1.10989800,0.00000000
3.61129396,1.06545300,0.00000000
3.61329396,1.10989800,0.00000000
3.61529396,1.06545300,0.04398376
